"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1753186827987816477","Thu Feb 01 22:41:27 +0000 2024","1120","Walaupun Hamilton dan Ferrari sudah kontakan jauh-jauh hari membahas kontrak kepindahannya ternyata Toto Wolff baru mengetahui hal tersebut kemarin dari Lewis Hamilton sendiri. WOWKWOWKOWKWK AZAB JADI SALAH SATU PROVOKATOR BUAT MENOLAK ANDRETTI https://t.co/UesbnhstsN","1753186827987816477","https://pbs.twimg.com/media/GFSSIPjaAAAvm8_.jpg","","in","Pernah di paddock","36","40","169","https://x.com/LambeResing/status/1753186827987816477","1268958732794261505","LambeResing"
"1753159474376818953","Thu Feb 01 20:52:45 +0000 2024","15","Lewis Hamilton kaona isiwe tabu. Anajiunga na Ferrari #FormulaOne #Formula1 https://t.co/MtfU5VPLKe","1753159474376818953","https://pbs.twimg.com/media/GFR5QCSXAAAMupf.jpg","","in","North Tonawanda, NY","0","2","0","https://x.com/msangijeff/status/1753159474376818953","20542290","msangijeff"
"1753139655308882162","Thu Feb 01 19:34:00 +0000 2024","18","Gostaram de Lewis Hamilton na Ferrari? https://t.co/xtfpGyyv4z","1753139655308882162","https://pbs.twimg.com/media/GFRixSbW4AEycYO.jpg","","in","","0","4","0","https://x.com/BetPix365of/status/1753139655308882162","1698805624388169731","BetPix365of"
"1753209912656802080","Fri Feb 02 00:13:10 +0000 2024","2154"," RESMI: Lewis Hamilton akan bergabung bersama Ferrari per tahun 2025 menandatangani kontrak beberapa tahun. Hamilton mengakhiri 12 tahun karirnya bersama Mercedes pada tahun ini. #TransferExtraTime https://t.co/Bs4DSvkTv0","1753209912656802080","https://pbs.twimg.com/media/GFSnHwqawAAv-Bm.jpg","","in","","65","114","156","https://x.com/idextratime/status/1753209912656802080","1222927522033094656","idextratime"
"1753321354856919270","Fri Feb 02 07:36:00 +0000 2024","840","Satu pertanyaan besar mengenai hebohnya mega-transfer Lewis Hamilton ke Ferrari: apa yang terjadi dengan hubungan Hamilton bersama Mercedes? Padahal baru sekitar lima bulan dia memperpanjang kontraknya di sana dan secepat itu Hamilton mengaktifkan klausul exit bahkan sebelum https://t.co/Y49fsifheZ","1753321354856919270","https://pbs.twimg.com/media/GFUHPl_bsAAbwbi.jpg","","in","Indonesia","13","23","107","https://x.com/f1speed_indo/status/1753321354856919270","1019746932833468416","f1speed_indo"
"1753199530190016977","Thu Feb 01 23:31:55 +0000 2024","1166"," Saga Mega-Transfer Lewis Hamilton ke Ferrari: ▶️ Negosiasi kontrak sudah dimulai sejak 3 pekan yang lalu. Diinisiasi oleh Presiden Ferrari John Elkann yang turun langsung ke meja perundingan. ▶️ Kontrak Hamilton di Mercedes hanya sampai 2024 dengan opsi perpanjang 1 tahun. https://t.co/BHC4KWtAeM","1753199530190016977","https://pbs.twimg.com/media/GFScWyzaYAA7oas.jpg","","in","Indonesia","73","66","147","https://x.com/f1speed_indo/status/1753199530190016977","1019746932833468416","f1speed_indo"
"1753178313659715597","Thu Feb 01 22:07:37 +0000 2024","30"," HERE WE GO LEWIS IN FERRARI! Setelah huru-hara di hari kemarin tentang naiknya rumor kepindahan Lewis Hamilton ke Ferrari kini rumor itu menjadi kenyataan. Hamilton resmi pindah ke Ferrari mulai musim 2025 mendatang dan telah menandatangani kontrak multi year. https://t.co/HdZopytMaC","1753178313659715597","https://pbs.twimg.com/media/GFSKYpjaYAAdl4n.jpg","","in","Spa Franchochamps","0","1","5","https://x.com/SembalapID/status/1753178313659715597","1494840292998287361","SembalapID"
"1753210433354281424","Fri Feb 02 00:15:15 +0000 2024","3","lewis hamilton at ferrari https://t.co/wBZAFyp67s","1753210433354281424","https://pbs.twimg.com/media/GFSnk0tXoAAc45r.jpg","","in","","0","3","0","https://x.com/blashdril/status/1753210433354281424","1512985857480970243","blashdril"
"1753290458938450379","Fri Feb 02 05:33:14 +0000 2024","6","Rekap huru hara gaongaoff sports - Lewis resmi ke Ferrari di 2025 - MU menang atas Wolves 4-3 - Al Nassr menang atas Inter Miami 6-0 - Shayne Pattynama ke KAS Eupen - Elkan Baggott ke Bristol Rovers - Roaster timnas Korea untuk MLB tour (against Dodgers Padres) announced https://t.co/WwIa7zDKhD","1753290458938450379","https://pbs.twimg.com/media/GFTwX77bUAAEXTn.jpg","","in","","0","5","0","https://x.com/gaongaoff/status/1753290458938450379","1366697772917792768","gaongaoff"
"1753240980965540310","Fri Feb 02 02:16:38 +0000 2024","0","Asli kah Lewis gabung Ferrari https://t.co/YiMoKr8RdW","1753240980965540310","https://pbs.twimg.com/media/GFTDYVbbkAANLHO.jpg","","in","","0","0","0","https://x.com/fzasekai/status/1753240980965540310","1712986164280668160","fzasekai"
"1753241686946505157","Fri Feb 02 02:19:26 +0000 2024","13","belum juga sempet komen soal Andretti udah ada kabar Hamilton aja. Terlepas dr pro-kontra Lewis ke Ferrari gua justru nangkep begini: Mercedes ga akan bisa bersaing unt WDC/WCC di 2025. Jujur aja Ferrari bkn pilihan aman unt org yg punya ambisi megang rekor dunia ... https://t.co/yWJTatC1oA","1753241686946505157","https://pbs.twimg.com/media/GFTDW7ZaAAAwK0Z.png","","in","","0","2","2","https://x.com/IdMclaren/status/1753241686946505157","1279210786380894208","IdMclaren"
"1753188503469666810","Thu Feb 01 22:48:06 +0000 2024","79","Perpindahan paling mengejut berlaku pada Transfer Deadline Day hadir menerusi sukan luar bola sepak! Juara dunia Formula One tujuh kali Lewis Hamilton sah menyertai Scuderia Ferrari untuk musim 2025! #DeadlineDay https://t.co/XeXbnV7pOY","1753188503469666810","https://pbs.twimg.com/media/GFSTpPQaMAALRF3.jpg","","in","Malaysia","1","4","27","https://x.com/mysemuanyabola/status/1753188503469666810","768759515797794816","mysemuanyabola"
"1753289672543928817","Fri Feb 02 05:30:07 +0000 2024","172","Lewis Hamilton: Dereva wa Mercedes kujiunga na Ferrari mnamo 2025 kwa mkataba wa miaka mingi https://t.co/E8aNv0EXcL https://t.co/GD6fPJLDeB","1753289672543928817","https://pbs.twimg.com/media/GFTvqo6W4AATp-8.jpg","","in","London","0","3","3","https://x.com/bbcswahili/status/1753289672543928817","18186609","bbcswahili"
"1753200373618315553","Thu Feb 01 23:35:16 +0000 2024","37","Lewis Hamilton ke Ferrari kalau di sepakbola kisahnya yang mirip seperti dia siapa ya? Menyeberang ke rival. https://t.co/Y2v23eNi5J","1753200373618315553","https://pbs.twimg.com/media/GFSechhbUAAYG0N.jpg","","in","Sleman, DIY","1","29","7","https://x.com/FandomID_/status/1753200373618315553","1175357460468490251","FandomID_"
"1753206854673436749","Fri Feb 02 00:01:01 +0000 2024","11","Juara dunia tujuh kali Formula Satu (F1) Lewis Hamilton sah meninggalkan Mercedes utk menyertai Ferrari pada musim 2025 Beliau merupakan pemandu paling berjaya dalam sejarah F1 dengan 103 kemenangan dan 104 petak pertama. Beliau bakal menggantikan pemandu Sepanyol Carlos Sainz https://t.co/cZPuHLUijL","1753206854673436749","https://pbs.twimg.com/media/GFSkVbrXQAAGkM-.jpg","","in","Kuala Lumpur","0","0","8","https://x.com/EkonomiRakyatMY/status/1753206854673436749","1213807317419880450","EkonomiRakyatMY"
"1753277587361792146","Fri Feb 02 04:42:05 +0000 2024","0","Lewis Hamilton resmi mengumumkan akan tinggalkan Mercedes pada pengujung 2024 dan gabung Ferrari pada musim 2025 mendatang ️ Sudah gak sabar buat liat duet Leclerc x Hamilton musim depan? #beINF1 https://t.co/jBk4p1tlzg","1753277587361792146","https://pbs.twimg.com/media/GFTkjFXbUAABtDc.jpg","","in","","0","1","1","https://x.com/beINSPORTSid/status/1753277587361792146","1501547120","beINSPORTSid"
"1753046779397046316","Thu Feb 01 13:24:56 +0000 2024","897","Apakah Lewis Hamilton juga ikut memboyong race engineernya di Mercedes Peter Bono Bonnington ke Ferrari? Ya kali disuruh handle race engineer dari Ferrari yang kadang agak lemot Asal bukan Xavi.... https://t.co/xZCJcwWUvs","1753046779397046316","https://pbs.twimg.com/media/GFQSHn6aoAABGtX.jpg","","in","Indonesia","25","41","64","https://x.com/f1speed_indo/status/1753046779397046316","1019746932833468416","f1speed_indo"
"1753010122467496013","Thu Feb 01 10:59:17 +0000 2024","1005","Lewis Hamilton","1753010122467496013","","","in","Maranello - Itália","42","38","59","https://x.com/PortalFerrariBR/status/1753010122467496013","1337923276685905920","PortalFerrariBR"
"1753065403591643286","Thu Feb 01 14:38:57 +0000 2024","1","LEWIS HAMILTON na FERRARI em 2025 ️ https://t.co/woSy9pga9K","1753065403591643286","https://pbs.twimg.com/media/GFQjsB4XQAAluMq.jpg","","in","São Paulo, Brasil","0","0","1","https://x.com/mathsantarello/status/1753065403591643286","756684760978718721","mathsantarello"
"1753033862001910186","Thu Feb 01 12:33:37 +0000 2024","875","ULTIM'ORA: LEWIS HAMILTON IN FERRARI NEL 2025 https://t.co/MknJPzOv6O #SkyMotori #F1 #Formula1 #Ferrari #LewisHamilton https://t.co/f2bHvqdCpo","1753033862001910186","https://pbs.twimg.com/media/GFQCYSEWEAAfcaE.jpg","","in","","54","44","108","https://x.com/SkySportF1/status/1753033862001910186","1057621820","SkySportF1"
"1753042970167660623","Thu Feb 01 13:09:48 +0000 2024","0","lewis to ferrari??????????? https://t.co/6IoXGBFmLw","1753042970167660623","https://pbs.twimg.com/ext_tw_video_thumb/1753042957093994496/pu/img/GU13BRfKQ2W4Mm00.jpg","","in","she/her  •20•","0","0","0","https://x.com/loststroll/status/1753042970167660623","1309220986944925699","loststroll"
"1753053852624941201","Thu Feb 01 13:53:03 +0000 2024","431","FELIPE MASSA DAN LEWIS HAMILTON PAYLAŞIMI! ️ Lewis Hamilton 2025 te Ferrari de! Harika https://t.co/BLkqYYGe6Q","1753053852624941201","https://pbs.twimg.com/media/GFQZLyfXcAArT4I.jpg","","in","Türkiye","6","14","7","https://x.com/F1tutkumuz/status/1753053852624941201","907903657101991936","F1tutkumuz"
"1753031936745017723","Thu Feb 01 12:25:58 +0000 2024","6","Lewis Hamilton pindah ke Ferrari kah? https://t.co/J7TzXdCkMr","1753031936745017723","https://pbs.twimg.com/media/GFQFQZ6bgAAKe45.jpg","","in","","0","1","0","https://x.com/gilabola_ina/status/1753031936745017723","1170153265444442113","gilabola_ina"
"1753067255678820465","Thu Feb 01 14:46:18 +0000 2024","5","lewis to ferrari?? https://t.co/BijBd021HE","1753067255678820465","https://pbs.twimg.com/ext_tw_video_thumb/1674259373479317505/pu/img/6ELFpkUYfvGyXpvs.jpg","","in","she | 44 16 81 F1A28","0","0","0","https://x.com/percyxalmightyy/status/1753067255678820465","1077722137","percyxalmightyy"
"1753041331960627444","Thu Feb 01 13:03:18 +0000 2024","8","Lewis Hamilton na Ferrari??? https://t.co/u8ckQixdPS","1753041331960627444","https://pbs.twimg.com/media/GFQNzPsWsAActAY.jpg","","in","Brasília, Distrito Federal","0","2","0","https://x.com/Negzus1/status/1753041331960627444","706059230","Negzus1"
"1753032274118148192","Thu Feb 01 12:27:18 +0000 2024","44","Lewis Hamilton di Ferrari ketika dikasih ban inter pas trek kering: https://t.co/fcyvSvwPma","1753032274118148192","https://pbs.twimg.com/ext_tw_video_thumb/1668627893944217600/pu/img/QWi3k7S-96NptLUM.jpg","","in","","0","0","5","https://x.com/TheGrid_ID/status/1753032274118148192","1496457406527664128","TheGrid_ID"
"1753064252477428221","Thu Feb 01 14:34:22 +0000 2024","8","Lewis f Ferrari https://t.co/mSfNzA6CZ6","1753064252477428221","https://pbs.twimg.com/media/GFQioxkWEAAF1QU.jpg","","in","","0","2","0","https://x.com/babbbcbdbee/status/1753064252477428221","1630584783897079812","babbbcbdbee"
"1753035676461994332","Thu Feb 01 12:40:49 +0000 2024","44","Pengumuman resmi mengenai kepergian Lewis Hamilton ke Ferrari untuk musim 2025 kabarnya akan diumumkan HARI INI! Setelah pertemuan pengarahan tim Mercedes hari ini pukul 21:00 WIB! https://t.co/STJ7Cm5U1O","1753035676461994332","https://pbs.twimg.com/media/GFQIplbb0AAmPlz.jpg","","in","","3","1","6","https://x.com/TheGrid_ID/status/1753035676461994332","1496457406527664128","TheGrid_ID"
"1753038587514544435","Thu Feb 01 12:52:23 +0000 2024","3","LEWIS HAMILTON TO FERRARI https://t.co/tkFhp9lTkj","1753038587514544435","https://pbs.twimg.com/media/GFQLTTmbMAACoDR.jpg","","in","Elbaf 🏞️","0","2","0","https://x.com/Kuroashiii_/status/1753038587514544435","1488527427085254663","Kuroashiii_"
"1753039796388204735","Thu Feb 01 12:57:12 +0000 2024","239","Lewis Hamilton na Ferrari https://t.co/A0PWsuD32I","1753039796388204735","https://pbs.twimg.com/media/GFQMZ67W8AAwO8p.jpg","","in","Brasil","1","9","15","https://x.com/VikingSincero/status/1753039796388204735","1214383581826555905","VikingSincero"
"1753066546589807049","Thu Feb 01 14:43:29 +0000 2024","506"," LAPORAN TERKINI DARI BRACKLEY - Rachel Brooke dari Sky Sports F1 melaporkan jika memang benar adanya pertemuan di markas pusat Mercedes yang ditujukan untuk memberi tahu soal kepergian Lewis Hamilton dari tim akhir musim ini ke Ferrari. HERE WE GO? https://t.co/04Hmhep0tX","1753066546589807049","https://pbs.twimg.com/ext_tw_video_thumb/1753065954551222272/pu/img/D_EOUx3iiDLLKruP.jpg","","in","Indonesia","40","26","68","https://x.com/f1speed_indo/status/1753066546589807049","1019746932833468416","f1speed_indo"
"1753067843879624713","Thu Feb 01 14:48:39 +0000 2024","10","LEWIS FERRARI MERCEDES SPEAK UP ???? https://t.co/uPiz0cXQxT","1753067843879624713","https://pbs.twimg.com/media/GFQl6W5agAAQblp.jpg","","in","she/her ~ 20","0","1","0","https://x.com/li4norris/status/1753067843879624713","1304220544175403013","li4norris"
"1753050250355585136","Thu Feb 01 13:38:44 +0000 2024","16","Hangat berita Lewis Hamilton lompat pergi Ferrari baru teringat aku pernah jumpa LH dan selfie dengan dia + Nico Rosberg tahun 2016 dulu. p/s: waktu ni tak buka lanyard sebab event company. Naik LRT aku buka. https://t.co/i70WB7aqgQ","1753050250355585136","https://pbs.twimg.com/media/GFQV6UebAAA7DPh.jpg","","in","","0","2","0","https://x.com/ZacZakirin13/status/1753050250355585136","1369505570521149440","ZacZakirin13"
"1753029012362756187","Thu Feb 01 12:14:20 +0000 2024","7","Lewis Hamilton na Ferrari https://t.co/cJpLy6ffvo","1753029012362756187","https://pbs.twimg.com/media/GFQCl_dWsAA2xhA.jpg","","in","Vitória, Brasil","0","2","0","https://x.com/f1corradi/status/1753029012362756187","298247628","f1corradi"
"1753064751398302200","Thu Feb 01 14:36:21 +0000 2024","2","Lewis racing for Ferrari at Kyalami?! https://t.co/mVDGytyzX4","1753064751398302200","https://pbs.twimg.com/media/GFQjGJqXIAAsLiI.jpg","","in","","0","1","0","https://x.com/Cashmoneyshishi/status/1753064751398302200","3075489839","Cashmoneyshishi"
"1753036676736160170","Thu Feb 01 12:44:48 +0000 2024","7","Ma quindi Lewis alla #Ferrari ? (Dal 2025) #Hamilton #Ferrari https://t.co/Y61d1eHh5j","1753036676736160170","https://pbs.twimg.com/media/GFQJkKkXYAAqzK4.jpg","","in","Atri (TE)","0","0","0","https://x.com/MattiaDiRemigio/status/1753036676736160170","406908979","MattiaDiRemigio"
"1753004723949731980","Thu Feb 01 10:37:50 +0000 2024","44","LEWIS TO FERRARI????? https://t.co/vpAO03onmj","1753004723949731980","https://pbs.twimg.com/ext_tw_video_thumb/1738505316386615296/pu/img/_Xf7_1aEjCjyDmr1.jpg","","in","18 | Muslim | She/Her | 🇵🇸","0","0","8","https://x.com/bookscedes/status/1753004723949731980","1502971590065238028","bookscedes"
"1753005360502227146","Thu Feb 01 10:40:21 +0000 2024","311","TRANSFER - Lewis Hamilton 2025 F1 sezonunda Ferrari'de. https://t.co/tYmRURjgoD","1753005360502227146","https://pbs.twimg.com/media/GFPtEPrXoAAkWHb.jpg","","in","Turkey","16","6","6","https://x.com/tribundergi/status/1753005360502227146","71108476","tribundergi"
"1703406534498431107","Sun Sep 17 13:52:20 +0000 2023","1643","TERKINI - Carlos Sainz akhirnya berhasil memutus dominasi Red Bull dan memberikan Ferrari kemenangan perdananya musim ini pada balapan GP Singapura. Lando Norris finis di posisi kedua dan Lewis Hamilton huni posisi ketiga setelah George Russell bablas ke tembok di lap terakhir. https://t.co/1laFbjmZu4","1703406534498431107","https://pbs.twimg.com/media/F6O3LK6aQAAYxX9.jpg","","in","Indonesia","120","179","377","https://x.com/f1speed_indo/status/1703406534498431107","1019746932833468416","f1speed_indo"
"1752997558027526520","Thu Feb 01 10:09:21 +0000 2024","1040","Negosiasi antara Lewis Hamilton bersama Ferrari berlangsung cukup cepat. Saat ini kabarnya sudah berada di fase akhir dan akan selesai paling cepat pekan ini. Belum diketahui apakah Hamilton sudah tanda tangan kontraknya atau belum namun bisa saja hari ini kepindahannya akan https://t.co/MRJholNOBv","1752997558027526520","https://pbs.twimg.com/media/GFPlE9wacAApamV.jpg","","in","Indonesia","164","71","108","https://x.com/f1speed_indo/status/1752997558027526520","1019746932833468416","f1speed_indo"
"1752943626328388031","Thu Feb 01 06:35:03 +0000 2024","22","Sali Lewis !!! #Ferrari #Hamilton https://t.co/TchgvjRJBG","1752943626328388031","https://pbs.twimg.com/media/GFO079AWsAA7LRb.jpg","","in","","0","2","2","https://x.com/Jack_Pabl9/status/1752943626328388031","750301500237312000","Jack_Pabl9"
"1752850391635574896","Thu Feb 01 00:24:34 +0000 2024","185","WDYM LEWIS HAMILTON TO FERRARI (2025) https://t.co/L0DzrEuC0D","1752850391635574896","https://pbs.twimg.com/ext_tw_video_thumb/1562621454306447360/pu/img/olhyfe1prKLcgOGD.jpg","","in","she/her, spanglish, vettel ! ","3","0","23","https://x.com/lecvett/status/1752850391635574896","1393743179233570816","lecvett"
"1752992058476834864","Thu Feb 01 09:47:30 +0000 2024","182","Hello Lewis!! ️https://t.co/ttU7qM62hB","1752992058476834864","https://pbs.twimg.com/ext_tw_video_thumb/1661734895490863108/pu/img/HAjcYdmwQnHFWjx-.jpg","","in","Maranello, Emilia Romagna","3","0","5","https://x.com/ferrarinewstr/status/1752992058476834864","1426484095366967296","ferrarinewstr"
"1752951669632233921","Thu Feb 01 07:07:00 +0000 2024","559","Di tengah gonjang-ganjing negosiasi kontrak Carlos Sainz yang rumit dan belum mencapai kesepakatan Ferrari sudah bergerak untuk mencari penggantinya sebagai persiapan skenario terburuk. Nama Lewis Hamilton kembali muncul ke permukaan di mana Ferrari tertarik untuk merekrutnya https://t.co/2qEOzxEakL","1752951669632233921","https://pbs.twimg.com/media/GFO7sfraUAAnJo6.jpg","","in","Indonesia","113","53","37","https://x.com/f1speed_indo/status/1752951669632233921","1019746932833468416","f1speed_indo"
"1753009529993019456","Thu Feb 01 10:56:55 +0000 2024","393","Lewis Hamilton to Ferrari in 2025 https://t.co/YHsYDAk0yv","1753009529993019456","https://pbs.twimg.com/media/GFPw4HkaEAAJLG2.jpg","","in","India","3","18","12","https://x.com/_onemufc/status/1753009529993019456","1157529996862189569","_onemufc"
"1715488763089166783","Fri Oct 20 22:02:48 +0000 2023","1394","TERKINI - Charles Leclerc berhasil kunci pole position pada kualifikasi GP Amerika Serikat. Ia disusul oleh Lando Norris di grid kedua dan Lewis Hamilton akan huni posisi ketiga. FERRARI POLLEEE LAGI!! https://t.co/Jhfkqoibot","1715488763089166783","https://pbs.twimg.com/media/F86j2qZbUAAxwTS.jpg","","in","Indonesia","139","69","172","https://x.com/f1speed_indo/status/1715488763089166783","1019746932833468416","f1speed_indo"
"1703435924707614906","Sun Sep 17 15:49:07 +0000 2023","131","Ferrari ️ Lewis Hamilton https://t.co/S7XlAlUHDa","1703435924707614906","https://pbs.twimg.com/media/F6PR8ZfXgAAhXzT.jpg","","in","Türkiye","0","1","0","https://x.com/mercedesiovmek/status/1703435924707614906","1280437990318317570","mercedesiovmek"
"1753004164102209664","Thu Feb 01 10:35:36 +0000 2024","996","FERRARI x LEWIS. HERE WE GO. https://t.co/sqMsmBh6sv","1753004164102209664","https://pbs.twimg.com/media/GFPr7llXkAACCSF.jpg","","in","","92","18","46","https://x.com/saribayrak/status/1753004164102209664","1283791488753827840","saribayrak"
"1716254821341389068","Mon Oct 23 00:46:50 +0000 2023","920"," Di balik musibah selalu ada berkahnya.. Meski Charles Leclerc didiskualifikasi tetapi ia tidak sendiri karena Lewis Hamilton juga dapat hukuman yang sama. Carlos Sainz naik ke podium ketiga dan membuat gap poin Ferrari ke Mercedes yang tadinya 31 poin sebelum penalti https://t.co/92pHu48MmK","1716254821341389068","https://pbs.twimg.com/media/F9Fbvl4aEAAQEMw.jpg","","in","Indonesia","40","52","82","https://x.com/f1speed_indo/status/1716254821341389068","1019746932833468416","f1speed_indo"
"1703830833293926584","Mon Sep 18 17:58:20 +0000 2023","163","Lewis Hamilton ️ Ferrari ️ Mclaren https://t.co/HwMTE2Ec6n","1703830833293926584","https://pbs.twimg.com/media/F6U5GuqXgAA9UIU.jpg","","in","Türkiye","0","0","1","https://x.com/mercedesiovmek/status/1703830833293926584","1280437990318317570","mercedesiovmek"
"1752850496514109825","Thu Feb 01 00:24:59 +0000 2024","4","lewis to ferrari ? https://t.co/rnj8aoKk0j","1752850496514109825","https://pbs.twimg.com/media/GFNgPDnXIAEpaiz.jpg","","in","4 | 55 | ","0","0","0","https://x.com/papayasnorris/status/1752850496514109825","972609802936508416","papayasnorris"
"1752993598243741859","Thu Feb 01 09:53:37 +0000 2024","403"," | Proses negosiasi Lewis Hamilton dan Ferrari sudah memasuki tahap lanjut dan akan selesai akhir pekan ini per Motorsport! Namun Motorsport belum bisa memastikan apakah kontraknya sudah ditandatangani Lewis atau belum. Beneran gaesss https://t.co/IunIWsjcMd","1752993598243741859","https://pbs.twimg.com/media/GFPiN07asAAgrPs.jpg","","in","Pernah di paddock","100","49","30","https://x.com/LambeResing/status/1752993598243741859","1268958732794261505","LambeResing"
"1753009539451142298","Thu Feb 01 10:56:58 +0000 2024","159","Lewis Hamilton kepada Sky Italia 2021: ...Cukup menakjubkan bahwa saya tidak pernah mengendarai mobil Ferrari selama bertahun-tahun. Karena ini adalah mimpi bagi siapa pun sebuah tujuan yang harus dicapai. https://t.co/hb494I4coe","1753009539451142298","https://pbs.twimg.com/media/GFPwuxCbUAA6tBl.jpg","","in","Pernah di paddock","7","3","11","https://x.com/LambeResing/status/1753009539451142298","1268958732794261505","LambeResing"
"1753006262877401511","Thu Feb 01 10:43:57 +0000 2024","11","lewis hamilton to ferrari https://t.co/5Bn322QVKP","1753006262877401511","https://pbs.twimg.com/media/GFPt51jW0AAsHsc.jpg","","in","Rabat","0","0","2","https://x.com/UnstableFLL/status/1753006262877401511","879811333876789250","UnstableFLL"
"1753009721081053308","Thu Feb 01 10:57:41 +0000 2024","244"," Lewis Hamilton ️ Ferrari 2025 https://t.co/mJZ6rmrmSX","1753009721081053308","https://pbs.twimg.com/media/GFPwzskWUAAsW_a.jpg","","in","Portugal","8","2","22","https://x.com/BetclicPortugal/status/1753009721081053308","31427142","BetclicPortugal"
"1753004699265958044","Thu Feb 01 10:37:44 +0000 2024","17","LEWIS AT FERRARI???? https://t.co/XI4vccI3fL","1753004699265958044","https://pbs.twimg.com/media/GFPseneWcAAaZ7e.jpg","","in","Nairobi, Kenya","1","1","4","https://x.com/mayaamolo/status/1753004699265958044","768143877328949248","mayaamolo"
"1645367422826815490","Mon Apr 10 10:05:37 +0000 2023","184","Lewis Hamilton McLaren; Kimi Raikkonen Ferrari; Sepang 2007. Photo Teh Eng Koon. #F1 https://t.co/EHaoD1GUTx","1645367422826815490","https://pbs.twimg.com/media/FtWE84dWwAAIYHP.jpg","","in","","1","0","12","https://x.com/NetoDemetriou/status/1645367422826815490","1054427352439144448","NetoDemetriou"
"1665302465061830656","Sun Jun 04 10:20:22 +0000 2023","1209","Lewis Hamilton Ferrari https://t.co/bNDfKGjQ0w","1665302465061830656","https://pbs.twimg.com/media/FxxXpwtXsAIF9wo.jpg","","in","Türkiye","24","19","15","https://x.com/F1tutkumuz/status/1665302465061830656","907903657101991936","F1tutkumuz"
"1694445152193142945","Wed Aug 23 20:23:00 +0000 2023","501","2007 BRAZIL Kimi Raikkonen (Ferrari) Lewis Hamilton (McLaren-Mercedes) &amp; Fernando Alonso (McLaren-Mercedes) Interlagos #F1 https://t.co/2GZRssvC5d","1694445152193142945","https://pbs.twimg.com/media/FtnvBM0WwAEF3uC.jpg","","in","Great Britain ","9","1","44","https://x.com/CrystalRacing/status/1694445152193142945","3697805909","CrystalRacing"
"1651856273447559168","Fri Apr 28 07:50:00 +0000 2023","172","2007 MALAYSIA Lewis Hamilton (McLaren) vs Felipe Massa (Ferrari) Sepang #F1 https://t.co/8EIJ12NewY","1651856273447559168","https://pbs.twimg.com/media/Fo9W7WjWIBI5FSF.jpg","","in","Great Britain ","0","0","7","https://x.com/CrystalRacing/status/1651856273447559168","3697805909","CrystalRacing"
"1693307293968814117","Sun Aug 20 17:01:33 +0000 2023","387",". Son 17 sezonda Lewis Hamilton 🆚 Scuderia Ferrari https://t.co/OH4E3xZgR4","1693307293968814117","https://pbs.twimg.com/media/F3_WAOJX0AAB87y.jpg","","in","Türkiye","8","6","4","https://x.com/mercedesiovmek/status/1693307293968814117","1280437990318317570","mercedesiovmek"
"1670988128096755713","Tue Jun 20 02:53:09 +0000 2023","89","Fernando Alonso bilang kalau setelah bad start yang menyebabkannya berada di belakang Lewis Hamilton ia sempat mengira kalau kesempatannya buat finish di runner-up sirna. Ia sempat berpikir untuk fokus menahan George Russell dan duo Ferrari di belakangnya. #CanadianGP #F1 https://t.co/zHErAg1YnX","1670988128096755713","https://pbs.twimg.com/media/FzCKtwgaIAEPVc_.jpg","","in","Pernah di paddock","0","2","6","https://x.com/LambeResing/status/1670988128096755713","1268958732794261505","LambeResing"
"1682751594377678856","Sat Jul 22 13:56:58 +0000 2023","280","Sesi kualifikasi GP Hongaria akan berjalan seru.. - Waktu tercepat di sepanjang sesi latihan bebas dicatat oleh Ferrari di sesi FP2 kemarin. - Lewis Hamilton bisa puncaki sesi FP3. - Max Verstappen mengeluh grip ban belakang sepanjang sesi FP. - Lando Norris di FP3 bisa P5 https://t.co/2sOnxP2VpU","1682751594377678856","https://pbs.twimg.com/media/F1pVYcpaIAgV8O_.jpg","","in","Indonesia","4","3","13","https://x.com/f1speed_indo/status/1682751594377678856","1019746932833468416","f1speed_indo"
"1671736145183637505","Thu Jun 22 04:25:31 +0000 2023","360","Diberitakan kalau berkat arah pengembangan dari Lewis Hamilton Mercedes W14 mulai membaik! Toto Wolff pun bilang kalau W14 sudah bisa diprediksi dan sesuai dengan data simulator hal yang belum terjadi sejak 2022. Mercedes pun pede bisa mendekati Aston Martin dan Ferrari https://t.co/JC8kq6Zgip","1671736145183637505","https://pbs.twimg.com/media/FzMzKTmaMAAg5KY.jpg","","in","Pernah di paddock","16","38","26","https://x.com/LambeResing/status/1671736145183637505","1268958732794261505","LambeResing"
"1635934133573779456","Wed Mar 15 09:21:06 +0000 2023","475","Komentator F1 sekaligus pundit Sky Sports Martin Brundle mengatakan jika Lewis Hamilton seharusnya punya pikiran untuk meninggalkan Mercedes dan pindah ke tim lain Ferrari misalnya. Apakah akan terwujud tukar guling antara Lewis Hamilton dengan Charles Leclerc? https://t.co/17iZjnXhXt","1635934133573779456","https://pbs.twimg.com/media/FrQBTJEacAA_VZB.jpg","","in","Indonesia","25","42","36","https://x.com/f1speed_indo/status/1635934133573779456","1019746932833468416","f1speed_indo"
